segment,tile,level_0,level_1,level_2,level_3,level_4,level_5
121,33,43360,108432,176000,275200,383144,509344
121,34,52864,155616,258256,405048,553648,746392
121,35,50424,131864,215768,340056,462024,606976
121,36,60864,180040,294664,470456,645464,883760
121,37,59112,165416,274104,434472,596184,810432
121,38,57328,168848,279456,445824,613944,830176
121,39,49128,142608,246560,395632,548400,746352
121,40,51832,137272,236296,378008,530296,715352
121,41,48720,126376,212704,354072,488184,667168
121,42,51976,148512,250296,406872,554168,732416
121,43,51376,145200,238896,406288,547008,736688
121,44,56928,171080,286784,465968,650968,889576
121,45,51008,148096,254656,408696,564760,768576
121,46,59272,177840,296264,477552,661712,892376
121,47,49072,139736,247352,409808,558368,766416
121,48,52808,155664,259416,412672,567616,715736
121,49,54168,153184,258192,410912,572072,705032
121,50,54384,149640,252200,405592,547152,690536
121,51,55240,150072,242704,378568,510256,663944
121,52,53984,157048,264536,426976,581208,773576
121,53,55312,155184,263024,416376,574120,765776
121,54,55088,159624,276592,448320,616168,799336
121,55,52784,151328,247160,389168,534640,702536
121,56,51536,121576,176512,188952,188952,188952
121,57,48680,119904,183760,212688,212688,212688
121,58,51256,129168,188696,216416,216416,216416
121,59,53704,131040,190440,216008,216008,216008
121,60,51928,143072,237056,302184,302184,302184
121,61,49928,120376,189800,214896,214896,214896
121,62,49856,125952,198200,228488,228488,228488
121,63,50432,128208,200448,230224,230224,230224
122,0,53600,152152,251136,435896,493488,493488
122,1,57112,167288,275456,331472,331472,331472
122,2,56264,156120,263096,330080,330080,330080
122,3,56768,159216,243208,243808,243808,243808
122,4,29512,29624,29624,29624,29624,29624
122,5,39808,39808,39808,39808,39808,39808
122,6,32928,32928,32928,32928,32928,32928
122,7,64520,92232,92232,92232,92232,92232
122,8,54680,155792,253088,403960,555160,752528
122,9,54312,155264,255800,403704,548632,747272
122,10,55128,157888,259088,347952,347952,347952
122,11,55840,164048,275480,423776,423776,423776
122,12,55776,165464,291432,376992,376992,376992
122,13,65592,86856,86856,86856,86856,86856
122,14,36336,36336,36336,36336,36336,36336
122,15,55368,166712,269760,273792,273792,273792
122,16,54672,150384,240728,379520,518392,703480
122,17,54888,154752,255072,404056,550584,737744
122,18,53720,143352,230824,344128,380120,380120
122,19,61024,173440,174776,174776,174776,174776
122,20,56512,154160,242608,373608,472632,496136
122,21,55480,145688,227568,326160,355408,355408
122,22,52472,150480,195440,195904,195904,195904
122,23,55640,149632,247936,395720,545848,604160
122,24,53032,146288,241024,381784,521888,695776
122,25,55744,150680,246808,395120,558136,764832
122,26,55248,148248,245688,386928,532592,706816
122,27,53304,146776,247712,393696,538976,694384
122,28,55152,143616,232968,363424,492184,637144
122,29,61816,163200,262224,409720,551152,745352
122,30,63904,176704,289200,460168,626384,859208
122,31,54232,141368,237040,376392,510376,668128
122,32,50672,131968,216992,331648,447656,592864
122,33,46560,115240,183792,285560,391216,528648
122,34,51704,146152,234120,365296,488320,652744
122,35,51736,135624,212760,324232,423072,550736
122,36,60768,176528,290024,463816,632032,870304
122,37,59968,161720,257392,400728,533824,720608
122,38,53040,146736,239376,379624,518304,710120
122,39,50544,137312,227344,352304,478392,649056
122,40,52488,139344,236200,380096,534368,717720
122,41,50488,127416,214312,352760,476496,646344
122,42,53272,148544,242248,385432,524360,683392
122,43,52384,144888,234744,384048,523304,710128
122,44,58024,169920,279528,454488,632136,871192
122,45,52752,148336,248344,403104,557104,760864
122,46,54480,151640,242336,394000,537016,717984
122,47,53168,144136,252168,401416,551512,750776
122,48,53928,155968,258512,406808,560568,706176
122,49,56256,150160,250416,396144,537616,727528
122,50,55776,146120,247512,391632,535704,688024
122,51,55336,152160,250696,403456,551768,724784
122,52,55112,155064,257016,398256,546520,733888
122,53,56144,153184,253304,399552,550384,736584
122,54,55464,150488,246216,394192,539176,736320
122,55,53928,153096,251496,385072,528176,688088
122,56,59208,193008,319968,352464,352464,352464
122,57,56616,181568,332224,393816,393816,393816
122,58,56784,186680,330816,434808,434808,434808
122,59,56160,189872,330264,387672,387672,387672
