segment,tile,level_0,level_1,level_2,level_3,level_4,level_5
168,6,70608,172808,283552,301928,301632,301632
168,7,50440,109120,160432,206456,220160,219952
168,8,18088,83296,144880,211864,267112,325480
168,9,56280,184056,268088,329896,333272,334288
168,10,52408,171656,255208,333528,342160,342032
168,11,73752,243672,426408,433016,433016,433016
168,12,58520,221080,517976,675032,671312,671312
168,13,54200,179064,322728,627112,961232,975496
168,14,15704,70320,139416,220376,295368,377232
168,15,17704,77256,137120,205920,265088,321064
168,16,43432,141672,257760,440704,626320,900480
168,17,47984,151840,258432,399976,526592,654152
168,18,26048,101704,179544,283776,344480,372872
168,19,15520,63904,124120,195320,262896,333136
168,20,24080,103032,189456,297256,423552,519064
168,21,33152,121296,215064,374536,545800,783336
168,22,47888,156144,244632,372472,438264,443696
168,23,66056,223688,408200,441584,441776,441776
168,24,53920,163440,275792,445040,614368,851120
168,25,55728,176912,300168,482192,662912,914544
168,26,35344,105376,186144,321400,467112,666704
168,27,76448,232488,410216,770328,1144432,1215936
168,28,43256,132688,235536,394880,555016,779352
168,29,39312,121688,211264,349760,486672,669448
168,30,56920,175056,309776,513320,710024,968776
168,31,57752,179904,317480,525000,734136,1012920
168,32,22472,82608,154280,254472,363120,498064
168,33,20072,82288,148448,247472,342920,479816
168,34,31440,107072,189120,309880,437760,614224
168,35,64712,199240,337472,530936,721720,973496
168,36,57624,171624,302984,504808,712624,998824
168,37,50944,158128,283000,474456,674112,939832
168,38,37576,124056,210232,343536,475288,646384
168,39,24784,84688,147672,244136,339056,454544
168,40,72520,233808,416736,751832,1151784,1818744
168,41,30864,114296,200880,333416,461208,630944
168,42,33288,105072,184736,273200,372904,515008
168,43,88000,255576,411824,624232,827408,1081056
168,44,27744,84920,149648,243912,337128,465096
168,45,14776,39584,72184,123120,176232,246664
168,46,22272,86376,148368,235800,319760,426672
168,47,56384,172360,284184,445456,599832,767744
168,48,36008,98656,172016,293272,422840,598928
168,49,41440,132912,241872,411920,596968,856472
168,50,47976,172072,299288,478592,646632,888368
168,51,31872,111736,193136,314832,415200,539072
168,52,28928,100928,168672,280656,392064,540184
168,53,26400,95192,160448,249224,336472,450088
168,54,28240,89832,151120,232392,309800,409568
168,55,48624,158584,273928,438528,591536,787256
168,56,108968,399112,769464,1563856,2714968,3142752
168,57,105704,340448,668928,1447152,2392360,2405328
168,58,90752,285792,471112,744600,999072,1348248
168,59,58128,183928,308072,483472,660824,870744
168,60,58528,204224,339960,531768,726648,994280
168,61,55840,187560,309336,478168,636856,854992
168,62,52136,177208,306176,489616,669520,919624
168,63,115040,351896,631904,1132056,1785152,2891832
169,0,59544,127920,229608,232104,232104,232104
169,1,57136,132720,185840,231520,230232,230232
169,2,59640,144688,205616,256872,258120,258120
169,3,52192,135408,202512,260272,262328,262328
169,4,68144,209568,272168,277936,277936,277936
169,5,72880,187488,311880,371632,372080,372080
169,6,68592,170632,269544,298816,299336,299336
169,7,54440,124408,189400,230544,233256,233256
169,8,15512,76304,125624,182576,221296,265016
169,9,71152,229368,329760,422216,420152,420016
169,10,52848,163784,239024,314968,314320,314256
169,11,69256,219560,421608,437576,437576,437576
169,12,61232,205232,458360,638184,640264,640264
169,13,55568,179088,317944,609512,966224,1017672
169,14,14160,68984,139416,219648,290808,365416
169,15,16144,81016,145480,222792,284312,355456
169,16,42800,141320,267480,472000,677208,1006904
169,17,47080,144912,252768,392344,519152,653688
169,18,24128,88160,162952,252448,303896,345744
169,19,18960,84344,144256,219536,297272,371408
169,20,29016,112600,194992,306984,430480,510496
169,21,39360,145232,252680,427224,617440,912160
169,22,47416,151624,238256,367568,440264,448912
169,23,71560,240256,447352,508112,508680,508680
169,24,48344,140552,240712,395048,548744,764200
169,25,42224,133608,233424,387440,554512,786008
169,26,47312,149248,257400,422728,592360,839688
169,27,91176,262488,457736,830088,1260976,1373336
169,28,46200,141152,243312,407392,574720,809200
169,29,39544,119904,211080,346512,480736,655904
169,30,64720,193776,338616,551456,757672,1028864
169,31,56512,175456,309360,517480,721400,997720
169,32,18360,66192,124920,212840,297480,406320
169,33,15480,55048,103976,175936,241144,324488
169,34,28112,90016,159640,267488,374944,515392
169,35,78840,248312,421360,670856,913160,1217360
169,36,60880,177112,302872,495952,690144,950776
169,37,51784,152688,258512,427744,596416,812024
169,38,32568,105448,178208,285760,395440,532528
169,39,20352,77080,136400,225232,308336,414872
169,40,53960,163144,294248,530944,811688,1299424
169,41,25920,87016,160120,264232,365168,477336
169,42,20328,58528,107424,174224,232088,311304
169,43,48024,140272,231752,366688,491736,637640
169,44,25088,67968,121936,205352,287640,396528
169,45,18832,67152,119184,199032,276144,378128
169,46,26192,96152,159512,252888,342128,462464
169,47,59976,191736,305008,477624,652112,820184
169,48,43800,128456,226616,369488,516536,712112
169,49,51136,159392,279888,465064,668680,946216
169,50,34760,118160,212016,336712,459528,615976
169,51,19144,72728,133072,217848,286168,371040
169,52,16088,55880,103688,177064,238840,321376
169,53,19776,67488,120416,196696,272904,368232
169,54,26576,96256,161688,255408,338672,444928
169,55,35928,111232,192960,313320,426896,569504
169,56,98088,314568,582696,1152904,2010176,2877528
169,57,105784,311656,577936,1171344,2017992,2216296
169,58,79160,230552,378392,601120,817360,1096728
169,59,54000,156328,257656,406104,553792,739272
169,60,52008,190152,326112,507992,678816,906792
169,61,46816,154688,259320,403176,539088,711144
169,62,54248,175568,310272,494784,674808,913816
169,63,121224,332608,572448,991344,1456880,2284944
170,0,62768,135472,234616,240272,240272,240272
170,1,51552,125848,178296,208088,208296,208296
170,2,52984,125072,177184,217208,217904,217904
170,3,52480,135728,200312,257984,258032,258032
170,4,75240,255008,329400,330616,330616,330616
170,5,73328,174016,285816,343160,343072,343072
170,6,72800,167992,271848,307392,305880,305880
170,7,59584,131312,191416,227096,231848,231848
170,8,22960,118464,193376,275472,339120,406448
170,9,53024,171552,253600,319136,320456,320456
170,10,47744,140008,206320,271088,274216,274216
170,11,60344,193240,373432,398776,398776,398776
170,12,69384,223408,463192,703488,702248,702248
170,13,54920,173576,306128,559064,934688,1009544
170,14,17552,83560,155840,242792,322720,405160
170,15,15904,70608,131408,200904,250520,304504
170,16,41488,141448,260224,452488,641808,928224
170,17,47096,150976,267432,426752,569608,735296
170,18,28200,102392,173120,266304,312552,334120
170,19,18920,83240,146072,219904,294912,370448
170,20,30912,111896,195744,307264,426992,528064
170,21,37584,130040,226856,390080,562824,818032
170,22,48248,147104,243120,380800,427272,429232
170,23,57736,201608,373880,435720,436232,436232
170,24,40744,120880,214432,357248,503624,704296
170,25,33048,104560,184984,312560,448592,647616
170,26,35368,107640,197096,332472,476264,687376
170,27,70696,223128,399728,751328,1187736,1407432
170,28,46376,144272,253704,425080,599912,832728
170,29,34760,112736,199648,330304,459544,624472
170,30,55936,164144,282960,460992,635616,872520
170,31,52848,167920,292976,485336,680856,937784
170,32,25440,94568,164896,270176,376144,519456
170,33,17056,69952,130896,217760,298712,417552
170,34,44128,157448,265968,416704,558872,739824
170,35,60504,188544,326096,542464,760392,1050112
170,36,55072,157016,267352,439984,615600,847144
170,37,64464,214008,390008,662800,937544,1288128
170,38,56560,180688,299696,467112,621072,828256
170,39,18528,58336,106712,176128,238472,311032
170,40,64808,193520,339400,596824,913408,1460384
170,41,36280,124232,225320,349624,490240,661296
170,42,32552,113144,189456,299600,406928,562304
170,43,26200,87472,147816,236192,321424,439840
170,44,27432,82976,141000,228752,322424,450664
