segment,tile,level_0,level_1,level_2,level_3,level_4,level_5
120,15,12952,34488,65064,113488,159480,213872
120,16,14768,36920,70184,128176,188008,262720
120,17,18928,44848,85224,163600,246856,363168
120,18,21224,46544,79600,142400,218648,329120
120,19,16328,37192,69344,138488,214144,314560
120,20,14552,26040,50688,99256,151600,220688
120,21,22344,48936,91688,168560,245768,344272
120,22,13920,34984,66824,122952,171904,229048
120,23,14024,40936,76984,131552,178096,234648
120,24,25104,68008,127976,234072,350432,513336
120,25,36056,103128,187736,326904,469072,665608
120,26,24656,66800,120488,207008,307192,451432
120,27,20224,45272,76336,130736,196608,296104
120,28,42664,116472,197712,326744,457408,635400
120,29,117688,338144,544984,835272,1104872,1440456
120,30,31272,76808,130160,214696,299040,416208
120,31,38632,107072,183232,306328,428400,599488
120,32,28832,91456,157464,273976,405040,592192
120,33,84008,246392,402216,631080,872024,1196008
120,34,59208,179640,307808,514896,736416,1022200
120,35,36792,111264,191920,319000,448728,640216
120,36,47744,143704,252936,427824,598784,845256
120,37,46344,107080,172192,278352,396064,576072
120,38,14912,29752,48608,83440,119992,170200
120,39,24304,55136,89536,148544,214304,309160
120,40,20680,52560,88216,148848,212424,300880
120,41,71832,191696,312584,503280,701160,980472
120,42,74280,222176,367424,586832,800504,1148632
120,43,75536,247888,417824,671936,942416,1288200
120,44,38576,118320,210552,364984,547520,815224
120,45,18168,41768,72144,124224,190000,280544
120,46,18024,52456,99872,176480,243320,336240
120,47,21704,56280,97144,168208,239944,335712
120,48,22144,69856,124544,215704,313248,431240
120,49,28208,61736,102560,177728,259784,378048
120,50,29000,72216,119808,191304,265064,358480
120,51,52912,203304,358360,579304,796576,1108944
120,52,38864,96608,164112,276704,407680,626368
120,53,21112,50968,85984,153360,238624,354912
120,54,14304,36752,68816,128040,195736,286936
120,55,23144,68744,123824,218384,308784,425344
120,56,38696,115488,203664,359784,523312,748080
120,57,51592,147992,259752,467440,699672,1014320
120,58,47656,134168,226648,385400,568328,818168
120,59,45112,134288,233536,395960,590616,867376
120,60,43080,112528,189216,319840,471584,688168
120,61,33208,98592,169816,287448,414456,593208
120,62,22000,65576,115776,196984,285016,398408
120,63,30208,98736,173752,292672,418216,585048
121,0,14016,39656,67944,101968,136272,179312
121,1,13224,41200,80040,129368,169344,223040
121,2,14056,53416,101904,167688,220056,291720
121,3,15168,60424,115496,185720,245984,333512
121,4,17144,65128,112320,168856,227072,312440
121,5,17368,53432,88536,128224,170384,210248
121,6,15072,45368,78896,115072,150000,182408
121,7,14416,46784,77888,114360,150424,193944
121,8,12624,29800,58440,108664,170656,258600
121,9,14248,32784,63976,124408,184048,264888
121,10,19352,50088,101088,193096,292000,439000
121,11,14592,38488,77192,146728,214232,308680
121,12,16464,52784,103560,176864,245968,331408
121,13,17592,57032,108112,177520,236888,312264
121,14,15576,42488,80112,130912,167760,206504
121,15,12632,29632,56048,96048,137112,187136
121,16,13680,31696,60344,106112,155952,229032
121,17,20696,45704,85704,158872,242888,361992
121,18,22696,54496,94248,163680,241792,352848
121,19,17224,39944,77520,147224,224960,334600
121,20,13592,24336,44448,90872,148200,219816
121,21,31632,79592,148024,264816,392696,565552
121,22,13128,31896,60696,106232,145808,191000
121,23,13720,33160,59824,103920,139928,183056
121,24,30920,85096,152904,262664,382568,544936
121,25,42960,124464,219064,370872,532296,746632
121,26,28416,74608,133160,231464,337984,498264
121,27,18976,42128,72384,124992,192776,292792
121,28,27568,69512,116600,191752,272528,388304
121,29,86248,247408,406512,636440,860456,1138880
121,30,33288,83480,137384,221400,302456,408320
121,31,30624,77352,134560,222248,315904,449408
121,32,25080,67336,116808,208456,315808,462080
121,33,77512,219208,355512,551624,756800,1034936
121,34,69376,212960,367800,623528,899280,1258360
121,35,41736,132200,232528,387096,553200,783160
121,36,44640,146792,269616,466824,665568,932968
121,37,55792,133112,222280,368616,545040,802808
121,38,16464,29808,47568,78752,119272,174304
121,39,26792,62632,102000,169560,247328,359368
121,40,15352,34424,60368,101616,147448,215648
121,41,55264,149216,239552,378592,519368,725512
121,42,75720,214312,344128,548592,753072,1079112
121,43,52128,205968,381520,650280,960304,1368376
121,44,48184,176912,314472,539832,789584,1131376
121,45,35864,81720,140104,251032,383160,584576
121,46,15232,39944,75816,130600,177624,254328
121,47,20216,53432,96024,170000,243432,347632
121,48,26648,76872,141480,249672,363480,505232
121,49,20048,49728,84672,143072,210200,300048
121,50,20992,47160,77064,124168,175552,242528
121,51,52064,229672,422056,678144,907736,1263016
121,52,48856,161096,277952,452288,632536,915840
121,53,39496,95664,161328,282400,432168,648496
121,54,14936,37472,68744,128752,199064,293488
121,55,40408,125376,232472,400368,567584,788408
121,56,60376,165080,289568,490960,696576,988704
121,57,35616,98064,165808,293064,426360,604848
121,58,31328,79200,128064,207656,294376,407232
121,59,88792,284496,456328,702440,945472,1263120
121,60,48040,132896,216760,354776,514488,733440
121,61,49736,130120,224496,382328,553040,798760
121,62,39080,108960,198776,351784,520832,753464
121,63,66512,212048,401816,705744,1014032,1441216
122,0,14416,42792,76224,118976,159768,216896
122,1,13408,36304,71000,117864,153304,200344
122,2,14952,45840,90960,148192,199032,260952
122,3,15960,58872,107504,166352,218200,295256
122,4,17864,58768,99344,145368,193384,254072
122,5,18912,63736,105168,153000,205944,259728
122,6,17920,64864,109584,161136,216256,265296
122,7,15616,49152,83240,123280,163360,207648
122,8,14064,33640,66176,124256,183128,271472
122,9,14248,32168,64424,126432,189280,275224
122,10,20424,55368,107624,210000,325648,481064
122,11,14784,41584,85544,166432,249320,355952
122,12,17536,53336,102848,173096,242928,326848
122,13,20472,68520,124240,205008,271872,369536
122,14,16248,48904,89872,149552,197488,244016
122,15,14936,37736,73000,131552,185808,252200
122,16,11744,31424,58232,100296,144928,212936
122,17,18968,46760,86944,157312,234168,342320
122,18,22592,54056,95336,170120,253608,378496
122,19,18088,42312,84832,163128,249184,366696
122,20,13872,24816,45672,94936,153304,231304
122,21,30984,80944,154952,276560,397032,559264
122,22,17336,36048,67912,122608,175592,238096
122,23,11080,29360,52136,87432,113688,143152
122,24,27440,77880,143472,257208,370464,534728
122,25,49880,149464,263008,443240,618696,852560
122,26,30248,86368,152672,256048,370352,528456
122,27,19448,44016,76152,135224,201672,301320
122,28,26096,67680,114232,188232,268064,377800
122,29,86320,257208,428944,679176,907320,1208640
122,30,39560,102792,167672,268312,364152,493720
122,31,28512,76432,134960,223896,316528,447168
122,32,26768,78880,137968,239336,354016,507736
122,33,71192,204792,338944,531256,729848,1004632
122,34,61656,178720,294280,473704,661984,915096
122,35,51872,157568,271872,433048,598680,819888
122,36,59864,232288,416880,669808,907080,1218496
122,37,54808,141624,239728,413016,606032,892864
122,38,14104,26232,43728,73176,106896,155048
122,39,30088,76584,128480,209584,299480,419264
122,40,18176,43592,75792,128304,183824,264904
122,41,50912,127920,204248,322512,448288,624272
122,42,70024,196120,314024,495168,679264,968040
122,43,49016,202440,377928,631776,939680,1337280
122,44,86400,307552,528448,852960,1207264,1663040
122,45,39664,101784,181264,328240,506016,785184
122,46,17304,46616,84640,146720,201240,279136
122,47,20952,56136,99656,179280,261888,366696
122,48,25832,76544,142032,249480,353552,491848
122,49,21704,54712,95488,165248,239000,337376
122,50,34128,110512,194480,324904,455192,629640
122,51,45384,230936,437832,728856,986592,1400848
122,52,63400,234112,408360,650048,897776,1251512
122,53,55592,140624,235936,424968,648640,975712
122,54,31416,76632,135064,239360,357136,519440
122,55,67936,205184,369912,622392,865400,1163696
