segment,tile,level_0,level_1,level_2,level_3,level_4,level_5
133,33,61256,163952,265568,415496,563960,773824
133,34,57392,163824,267680,422256,572232,790728
133,35,55488,156776,251328,392240,530360,714192
133,36,74360,210992,325816,488408,640432,829264
133,37,63040,163264,250232,376888,496808,645120
133,38,68848,176264,271272,408016,553856,742176
133,39,38768,106704,167360,257024,351952,507368
133,40,58656,155384,246976,377936,561784,805096
133,41,63672,175368,276368,427480,576240,780872
133,42,70024,191120,295992,445992,576864,740800
133,43,50320,154328,249568,388192,521552,675192
133,44,52552,161632,253912,388608,518208,659384
133,45,68648,192248,296256,441816,579904,749536
133,46,70360,186640,291952,423704,541280,678344
133,47,62672,155984,232448,337408,450384,622352
133,48,72272,189168,292960,419616,576432,784808
133,49,76280,202824,306448,404976,479968,582072
133,50,81912,248232,353536,467840,549200,628080
133,51,69088,194424,306920,449400,577344,734544
133,52,72088,207632,321312,473808,599504,754784
133,53,69800,209112,324352,466240,596176,730480
133,54,68872,189776,286136,405000,509520,610064
133,55,80880,182056,270704,378552,485296,584328
133,56,63792,171584,260888,376528,470464,582328
133,57,88608,206752,298552,413760,503656,609280
133,58,81280,217712,307520,424760,504128,558752
133,59,89072,229840,344816,476776,579392,674616
133,60,86736,229088,342680,483232,596712,688256
133,61,79120,212808,321664,461088,568416,678128
133,62,73480,202528,286616,407392,508784,591552
133,63,65464,173000,258288,378696,477488,590272
134,0,66416,178320,281928,413944,417440,417440
134,1,87696,212432,345056,564312,573336,573336
134,2,81576,208048,342568,605880,615184,615184
134,3,77728,196504,300976,438304,438304,438304
134,4,85864,224952,300744,327720,327720,327720
134,5,81136,207144,322336,417768,417768,417768
134,6,77744,199256,314392,483712,483616,483616
134,7,61872,165528,271360,434104,436384,436384
134,8,52704,152536,246968,390464,497776,498720
134,9,81376,197240,316920,529928,713848,742616
134,10,60360,153456,246888,366160,444480,444752
134,11,101472,271968,305864,333168,337080,337080
134,12,95832,256680,326640,383656,389720,389720
134,13,103448,268480,385160,452840,463088,463088
134,14,48952,137288,225032,403216,464624,464608
134,15,54072,148264,229448,332496,436528,436528
134,16,81912,218288,353480,619704,1014936,1027800
134,17,39472,113704,185024,292160,372008,393256
134,18,66456,167024,257128,385456,445536,459832
134,19,94976,232760,302624,333664,338560,338560
134,20,127016,309096,367824,405960,409120,409120
134,21,66360,165224,252320,386544,414416,414416
134,22,56136,168448,260672,385968,528808,582944
134,23,106856,274280,412488,672344,968024,969512
134,24,78712,221920,348160,537128,738456,1086256
134,25,67376,173040,264880,394448,534896,732152
134,26,42336,116064,192336,309104,429672,627984
134,27,62584,181720,296416,481848,663304,976336
134,28,73040,207320,338944,536680,736384,1021864
134,29,48976,115352,182216,285280,378936,517664
134,30,39328,98392,160688,260288,369360,525896
134,31,49528,131264,209808,325088,455288,659488
134,32,17264,40560,68712,115352,171480,249776
134,33,32648,72552,109672,163992,222280,304640
134,34,30776,74952,120952,195496,276048,388992
134,35,35264,93816,153672,250536,341752,463088
134,36,68512,193408,312112,492312,672904,885936
134,37,41384,99936,158032,253712,344544,470200
134,38,44560,110904,177640,278360,396912,558960
134,39,13776,25344,36048,54568,76584,111928
134,40,40024,89080,135088,208256,294216,399152
134,41,23376,58608,96896,155312,221544,307800
134,42,45952,139208,231368,356560,466384,576752
134,43,26840,96168,163120,265496,364072,490112
134,44,30656,109872,189864,303408,420960,536224
134,45,42096,129920,214616,338200,461616,598608
134,46,55960,170056,277704,423544,557360,736544
134,47,32456,74168,112408,169744,229384,323120
134,48,49296,141664,221120,316544,400456,496200
134,49,58752,182504,281760,380264,461272,527864
134,50,79056,243464,355104,489696,563496,618344
134,51,41376,139576,233648,336544,434776,542976
134,52,52736,167608,272472,417296,530376,640968
134,53,46024,163048,265128,395112,510488,607936
134,54,61768,173936,265664,367224,446240,510944
134,55,61272,155120,230224,323616,410440,505616
134,56,49080,144816,229024,335952,436392,510352
134,57,74344,202488,297808,421216,515880,575032
134,58,88624,245136,352184,482048,571680,621296
134,59,91384,255736,379576,532448,631920,689760
134,60,81400,256376,390552,553600,666208,730152
134,61,67376,198920,292864,419840,507880,576784
134,62,70032,204752,293744,403528,471560,515488
134,63,49232,147040,217576,304432,383888,448008
135,0,64440,176704,278104,422976,426616,426616
135,1,81656,207936,338824,628728,641568,641568
135,2,79720,214472,361080,673888,677384,677384
135,3,84200,227696,361072,553648,553648,553648
135,4,85192,230816,331040,384848,384848,384848
135,5,82952,211440,336312,463816,463816,463816
135,6,70184,183096,293040,449104,449256,449256
135,7,57544,154416,254320,431192,434824,434824
135,8,47856,143024,236416,355624,462168,461736
135,9,80336,201864,322720,540144,795768,825464
135,10,57952,153384,238400,352632,456776,457664
135,11,94128,271256,323016,365504,371480,371480
135,12,107016,324376,448344,558352,558856,558856
135,13,103080,272696,404832,504936,517960,517960
135,14,48624,134920,222192,370760,430928,430952
135,15,51384,143688,225560,328544,421448,421448
135,16,38680,101328,173992,297736,380584,381312
135,17,36592,109488,184320,296456,364288,386352
135,18,65488,170448,261896,403160,493544,522072
135,19,90632,229528,296504,330024,334792,334792
135,20,138512,312016,360840,386712,389288,389288
135,21,63616,160672,248048,367120,388288,388288
135,22,36008,124216,203672,311856,410792,456328
135,23,55088,142792,217512,322232,420208,420936
135,24,69992,191352,303448,472416,654320,963248
135,25,60792,153896,232000,348896,467416,639208
135,26,43672,115928,190672,304120,421568,594520
135,27,62200,161728,256664,400976,544960,788704
135,28,67880,188256,301656,453464,603376,786128
135,29,46408,111960,178744,283272,383240,504296
135,30,36512,90416,149728,245632,345120,488808
135,31,50416,133336,213208,332728,459464,657616
135,32,22592,50600,83488,138256,199832,284744
135,33,27640,59664,91216,136840,186976,256728
135,34,30752,78360,127384,206520,287088,393904
135,35,40440,105736,175384,276440,379952,509064
135,36,65984,183152,294176,450104,602784,793848
135,37,37648,90040,141256,225960,306184,412944
135,38,44656,118968,190736,306344,429496,614888
135,39,14952,24144,32464,47880,64112,95384
135,40,35800,84328,129560,197496,289680,375128
135,41,22632,59016,97440,160824,225376,299896
135,42,47168,144792,238224,354600,457424,548624
135,43,26928,92888,165088,267696,356624,453256
135,44,33744,115032,193848,303576,406768,515648
135,45,44344,132216,217232,335408,447352,552512
135,46,55728,162440,260216,383064,495568,650496
135,47,30824,70648,109040,160472,211040,287600
135,48,52032,148872,229952,307832,389304,453008
135,49,64504,186056,271808,365936,439360,474880
135,50,83896,238656,328016,422200,478696,506968
135,51,44000,144864,236376,341256,427096,536096
135,52,55808,169464,266504,387096,485224,571304
135,53,50960,168240,270360,381648,483872,548072
135,54,65392,182560,270544,362808,435248,475240
135,55,64368,159920,234976,318384,398528,455120
135,56,50472,148072,223984,318328,396312,448600
135,57,71288,187056,269056,380648,453872,496784
135,58,90064,247488,354432,475440,549368,581808
135,59,89992,248256,367248,507424,589512,641408
135,60,78520,234248,351512,497784,582752,631072
135,61,74136,219432,315632,438008,504456,555880
135,62,69432,201904,290464,399296,463320,507712
135,63,51000,143528,211600,296608,361920,409672
136,0,65296,189152,302096,446064,447800,447800
136,1,83528,229200,371896,623848,632664,632664
136,2,80832,221752,367664,567888,573864,573864
136,3,90072,249248,394640,599584,599584,599584
136,4,95976,260168,367592,409184,409184,409184
136,5,88208,233552,361992,485088,485088,485088
136,6,69616,203360,336952,580200,580248,580248
136,7,61184,176656,295968,501056,501560,501560
136,8,53928,163208,260528,393040,478480,479088
136,9,88520,229280,357128,597640,837424,856880
136,10,58880,181432,280728,427856,516552,516944
136,11,111312,315408,371472,410640,411432,411432
136,12,108000,294336,388416,472328,474648,474648
136,13,120504,326032,487368,589544,596400,596400
136,14,48496,147808,245336,455720,565456,565728
136,15,54416,161368,244528,364544,481256,481256
136,16,59136,150144,257056,481184,861184,870016
136,17,35368,118216,203976,337432,417576,437640
136,18,67752,200120,310264,464032,513512,531616
136,19,106344,286104,398432,438800,442504,442504
136,20,167184,401160,452520,479312,478664,478664
136,21,60544,182664,302064,509536,529624,529624
136,22,50760,173776,277752,427528,587368,661000
136,23,69968,202024,305760,459640,580520,581296
136,24,68592,188760,300824,471352,642424,917192
136,25,61272,155752,242072,376640,515144,725408
136,26,48816,142080,236752,370736,501952,704464
136,27,61976,177752,281752,427376,575344,799496
136,28,73328,222432,362664,548696,739176,995512
136,29,50736,131344,220112,348816,474296,641536
136,30,36320,89344,153992,258624,361920,503304
136,31,49536,141480,232216,358176,488192,699760
136,32,19608,48064,85088,151456,223512,317088
136,33,27272,57040,85296,131136,185592,265888
136,34,37648,93544,150080,248680,353024,502432
136,35,44328,124280,209576,336112,447928,593944
136,36,64008,185040,309480,471640,617400,790720
136,37,40376,99560,164680,274448,379848,520424
136,38,43664,111192,181960,295000,404936,597344
136,39,13888,22984,31840,50296,71952,110288
136,40,35472,76240,122320,186824,280256,400160
136,41,21960,55880,100016,170416,241704,329032
136,42,51200,185408,306352,458704,599008,752232
136,43,29616,121672,216696,337616,458016,594528
136,44,35624,129416,206976,313304,411016,535008
136,45,50840,170400,260264,388760,509768,626176
136,46,64424,204856,335192,500048,647352,832144
136,47,29632,66216,105384,158792,204112,302936
136,48,52672,177048,278472,384008,499456,575544
136,49,64584,209536,314680,436008,519536,590072
136,50,93448,292744,427656,582184,652704,724960
136,51,48160,163352,267448,398160,503472,618552
136,52,58344,188888,295744,429760,546888,609720
136,53,50096,192272,298464,447024,546800,618888
136,54,73008,217888,329064,458776,557808,623656
136,55,64024,177864,265816,360416,455392,576824
136,56,55272,171176,263360,371696,458336,539904
136,57,78440,213440,311536,427552,518648,587992
136,58,97320,263792,384232,506296,575200,620096
136,59,97256,267744,391168,539488,625472,673080
136,60,84432,256808,374728,525096,606368,660984
136,61,76032,228984,331592,448456,521520,590064
136,62,78544,232328,332256,460944,504248,552824
136,63,55592,172832,258320,358272,440784,511352
137,0,70120,199824,328280,516752,526656,526656
137,1,88776,240728,391592,696248,718880,718880
137,2,82256,232880,402464,773336,780992,780992
137,3,85968,253896,418800,707712,707712,707712
137,4,91320,260816,401024,469888,469888,469888
137,5,85560,236520,389784,557552,557552,557552
137,6,81688,237392,389000,613504,613344,613344
137,7,68080,196192,327752,567960,571904,571904
137,8,52336,160440,272144,419672,521008,519968
137,9,88008,247264,402432,682072,971528,999976
137,10,62320,182416,306280,455280,584944,587824
137,11,93232,301272,384432,431472,434400,434400
137,12,90728,284088,409400,520920,533568,533568
137,13,103024,308880,474536,612912,637576,637576
