segment,tile,level_0,level_1,level_2,level_3,level_4,level_5
114,9,68552,190960,305920,476152,651688,879040
114,10,48768,139408,232080,375888,520272,705736
114,11,46032,140504,249784,415760,567864,771864
114,12,73440,192952,304480,462536,617992,813800
114,13,83560,206416,316632,471752,625248,862712
114,14,53584,136440,207840,312376,433824,631896
114,15,41880,109720,174496,266888,357664,485520
114,16,56928,158344,254560,395616,534872,720152
114,17,86448,271024,445408,694392,930392,1252000
114,18,67384,185344,299792,470664,636872,883128
114,19,55576,164256,269408,422704,568256,727568
114,20,84400,237256,379552,584816,790664,1056080
114,21,78272,223184,369200,589400,822688,1169056
114,22,37208,108424,181080,294392,418976,620176
114,23,42536,115320,189600,292352,390168,510592
114,24,55912,147784,242792,381728,524432,724456
114,25,117488,347640,555080,847728,1133888,1525568
114,26,75648,226920,374568,586936,801584,1098504
114,27,50096,145632,245344,393480,543408,742536
114,28,57896,182456,305720,483920,663304,903280
114,29,55672,169240,288448,471160,659904,927776
114,30,54304,166464,280680,455344,646560,910512
114,31,50536,127832,202912,310632,419128,571040
114,32,34224,90360,151872,246880,348040,497176
114,33,85160,263472,433520,657968,880088,1194280
114,34,90632,298072,495416,772872,1069248,1589064
114,35,66688,202272,331040,533168,735400,1047040
114,36,69968,221112,376024,598712,807696,1131968
114,37,76632,220024,359840,594344,860528,1244984
114,38,74616,177360,256888,373528,490952,650176
114,39,28576,66552,108784,173280,243968,349064
114,40,39344,110096,176152,279664,381432,526376
114,41,74336,216104,357192,572504,788392,1105024
114,42,94896,286472,485352,823040,1199752,1499760
114,43,47560,134456,227440,380272,577808,932672
114,44,60224,176352,294792,475416,661832,922136
114,45,56048,186568,330784,585256,827496,975424
114,46,67424,148176,225184,361888,518648,617760
114,47,37360,100576,165040,267544,378936,544856
114,48,36400,94712,154456,245952,334936,457448
114,49,29736,87376,145048,194240,200640,200640
114,50,42256,130616,166856,220704,239920,255056
114,51,16248,36848,53736,66280,71256,70256
114,52,39936,109232,169320,249128,316488,384480
114,53,68960,204624,340408,572832,836000,912320
114,54,70544,191696,325904,541432,799504,1202872
114,55,53464,151280,247384,395768,553256,787592
114,56,50920,147952,209120,209120,209120,209120
114,57,51784,103208,104480,104480,104480,104480
114,58,54480,133696,136560,137680,137680,137680
114,59,40632,78664,79840,79840,79840,79840
114,60,41352,73928,76536,76536,76536,76536
114,61,51216,140640,186264,193008,193008,193008
114,62,61168,201048,357008,358520,358520,358520
114,63,60296,181808,366520,478808,478808,478808
115,0,60392,152232,243272,377912,519448,698664
115,1,46688,118592,188448,288504,400392,545208
115,2,49808,134488,214608,336576,461872,635960
115,3,50040,134248,218456,342584,473480,654472
115,4,36312,93768,146888,233024,317648,437888
115,5,42176,109504,174168,276176,374488,510792
115,6,50544,137048,220840,355592,487784,662232
115,7,42944,107416,173832,273504,385080,523392
115,8,45544,125544,203632,324272,441416,590112
115,9,54824,149704,238912,380024,516976,691824
115,10,45248,127320,206320,329952,445808,604344
115,11,36040,111296,198912,329280,454904,597760
115,12,49792,140016,234864,372992,503696,678400
115,13,69976,182032,283608,433392,583432,803512
115,14,36344,89584,144792,221352,308120,425928
115,15,33200,88624,143352,222104,303688,420624
115,16,40312,112312,190760,304536,425608,568520
115,17,58040,165984,268200,415272,568008,780296
115,18,49648,139280,231864,369256,509664,670168
115,19,47424,134056,219256,344928,463680,560192
115,20,64512,187272,307496,483320,661408,895408
115,21,59608,172168,288600,468416,670112,936096
115,22,29504,82752,139080,229056,325840,459352
115,23,37576,99512,156824,242248,328336,432640
115,24,38496,104752,175920,283488,390504,538840
115,25,64160,193160,327560,523264,728360,994808
115,26,63992,191952,325144,531200,731448,988736
