segment,tile,level_0,level_1,level_2,level_3,level_4,level_5
66,51,57208,173240,274632,417320,583592,830184
66,52,58664,194168,349432,544344,743864,1067480
66,53,38800,121928,197672,293272,389016,505840
66,54,61344,192024,336240,547216,775864,1162496
66,55,69240,227296,422000,721872,1029024,1555968
66,56,71312,234368,424880,747560,1130312,1846688
66,57,76624,246280,445568,792560,1208200,1935944
66,58,80616,247336,439480,765744,1165456,1811384
66,59,71832,244600,431568,733432,1110192,1780176
66,60,63288,218136,383440,640952,935352,1486816
66,61,67600,222696,381456,626928,915736,1433200
66,62,74448,250928,434952,733112,1097840,1674544
66,63,73136,240296,425000,734576,1110776,1813752
67,0,29096,72896,116568,177440,239112,337752
67,1,41392,102736,167128,274712,383896,530752
67,2,48296,124112,200880,310704,443464,631016
67,3,47008,121264,191456,284968,374472,489936
67,4,42624,107664,147472,214128,284840,373840
67,5,41856,114592,173152,255592,338296,390952
67,6,47368,122872,181040,264192,341400,411136
67,7,39704,87816,125632,190576,266600,373592
67,8,51368,141224,219744,340120,473656,658320
67,9,63872,182888,302584,511304,818768,1167720
67,10,52800,147920,239456,392608,629480,774472
67,11,53776,142816,218848,322192,434120,591888
67,12,40936,109112,160200,226680,294376,369712
67,13,43784,105984,155536,218808,266168,266184
67,14,43512,110176,164472,236240,289712,290232
67,15,33176,94880,145008,204040,267472,357264
67,16,59344,167040,270040,422896,596696,955616
67,17,71248,213464,365120,649904,1191032,1354672
67,18,67400,205288,364104,657984,1124048,1267144
67,19,63512,176256,267528,394808,531520,759624
67,20,39288,109112,173712,258368,330904,430056
67,21,44704,113704,156792,215664,253024,255840
67,22,37224,87080,124352,157840,174760,177040
67,23,35128,98160,146896,210888,268312,333528
67,24,56368,169176,287864,471496,676080,985856
67,25,52824,152352,252240,404976,555984,731120
67,26,61288,179576,292192,445632,595944,776760
67,27,61024,165944,276184,450112,611400,840864
67,28,64656,181096,291776,464400,625904,839160
67,29,40344,127520,213088,347816,486448,658880
67,30,47768,148112,251312,409536,571568,792464
67,31,43872,135544,230632,390880,535152,739832
67,32,81304,226432,359456,556296,738984,992168
67,33,22488,54112,89272,146672,212416,303648
67,34,35072,97272,165872,267688,378064,519672
67,35,55800,153400,259864,420312,576576,787240
67,36,98904,270696,438432,685520,923824,1235048
67,37,49120,155192,261568,417368,574600,786904
67,38,45992,141416,237472,382056,533288,722768
67,39,103760,304352,485880,729104,966776,1273368
67,40,70272,226240,387464,648656,905544,1277464
67,41,53144,169760,302992,525464,759056,1081216
67,42,59744,189768,321192,516192,705536,973024
67,43,83872,226320,356808,531824,696912,925384
67,44,80576,218392,347112,530192,712040,960712
67,45,53568,147896,235176,358464,482344,642056
67,46,46800,144336,223808,330128,427752,549520
67,47,62456,205120,343104,561472,782160,1072752
67,48,73336,224504,386960,665536,977472,1542800
67,49,83768,265928,464008,791088,1172704,1759456
67,50,80584,242192,408144,656792,933456,1362192
67,51,51152,154280,236408,341616,448264,629896
67,52,59968,180616,297056,437976,585704,800528
67,53,46744,140192,220528,316448,421280,549392
67,54,64352,198928,333592,519528,720872,1049944
67,55,79488,253552,440032,742656,1049224,1574536
67,56,77152,240176,413952,692272,1028152,1690464
67,57,74288,230120,390192,665240,985072,1630792
67,58,67784,212816,368008,617712,914744,1460760
67,59,91024,271864,453848,748624,1089016,1643472
67,60,87800,266664,450504,719168,1035656,1527224
67,61,76928,228304,382328,609216,873448,1307784
67,62,79624,245376,414048,670984,971400,1540080
67,63,77960,244576,415816,692760,1037400,1660200
68,0,30656,75768,122776,185792,252384,366936
68,1,47632,116504,191976,309104,438360,597784
68,2,53000,134744,221488,342032,481488,683952
68,3,58936,149168,247072,382568,511288,675184
68,4,37008,98472,139616,206032,277176,375296
68,5,44480,117488,178480,257624,344920,395192
68,6,44600,122704,180408,256056,331904,392584
68,7,34928,82576,116296,184424,262576,369312
68,8,53952,145760,227584,355648,511072,711864
68,9,71968,220608,377776,644968,1034760,1405616
68,10,53464,156304,257208,450984,758032,1009264
68,11,46128,126104,201224,301544,400424,539880
68,12,36952,95136,141536,193232,240968,289672
68,13,35768,97368,149664,210824,270488,269664
68,14,44280,111672,161496,223408,273328,272848
68,15,34952,94896,149088,214104,277432,374520
